Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
Advanced Policy,Application Permission Policy for GT Aİ-Bulut Altyapı ve Veri Saklama Teknolojileri,430 (Normal),8678597-12102905-12753982,Elevate,Yes,Yes,,,,,"DIJITALVARLIK\USR_SRV_DAS_GTAIBulutVeriSaklamaTeknolojileri,Group ""USR_SRV_GAR_GTAIBulutVeriSaklamaTeknolojileri"",Group ""USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri"",GBEXTERNAL\USR_SRV_GBEXT_GTAIBulutVeriSaklamaTeknolojileri,GOHAS\USR_SRV_GOH_GTAIBulutVeriSaklamaTeknolojileri,GTDMZ\USR_SRV_GTDMZ_GTAIIsSurekliligiTeknolojileri,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTAIBulutVeriSaklamaTeknolojileri,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTAIIsSurekliligiTeknolojileri,GTEKNOLOJI\USR_SRV_GTEK_GTAIBulutVeriSaklamaTeknolojileri,GTEKNOLOJI\USR_SRV_GTEK_GTAIIsSurekliligiTeknolojileri,IPCC\USR_SRV_IPCC_GTAIBulutVeriSaklamaTeknolojileri,TAKASNET\USR_SRV_TKS_GTAIBulutVeriSaklamaTeknolojileri,TAKASNET\USR_SRV_TKS_GTAIIsSurekliligiTeknolojileri",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy for Son Kullanici Hizmetleri,430 (Normal),8538153-8905097,Elevate,Yes,No,"PGARAPPPCT01,PGARFPSPRT01",,,,"Group ""USR_SRV_GAR_GTUOKurulumVeLojistikYonetimi_KurulumDestekYonetimiS"",User ""srv_papercut""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy For White List,430 (Normal),8594113,Elevate,Yes,Yes,,,,,,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permission Policy for KriptografiveMainframeGuvenlik,430 (Normal),8594113,Elevate,No,No,PTEKHSMMON01,,,,USR_SRV_GAR_GTBTGRYBTKriptografiveMainframeGuvenlik,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy for Güvenlik Operasyonları (3),430 (Normal),8472070 - 13551630 -,Elevate,Yes,No,"PGARAPPSCE01,PGARAPPSCE02,PGARAPPSCE03",,,,"Group ""GLB_GT_Azure_SiberGuvenlikSavunmaTeknolojileri"",Group ""USR_SRV_GAR_GTKGSiberGuvenlikSavunmaTeknolojileri"",Group ""USR_SRV_GAR_GTKGTehditYonetimi""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy For Permission GT KG-Güvenlik Operasyonları,430 (Normal),8314525,Elevate,No,No,"PGARAPPEPM01,PGARAPPAPP01",,,,,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Security  Policy For USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,430 (Normal),Talep Numara Girilecek,Elevate,No,No,,,,,USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission Policy for Guvenlik Operasyonlari,430 (Normal),8501823,Elevate,Yes,No,PGARAPPAPP01,,,,USR_SRV_GAR_GTBTGRYBTGuvenlikTehditYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission Policy for Digital Is Yeri Tek,430 (Normal),8475738-8853868,Elevate,Yes,No,,,,,USR_SRV_GAR_GTAIDijitalIsYeriUygulamaTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy for Serviceprometeia,430 (Normal),6574156,Elevate,No,No,,,,,"Group ""GLB_GB_HedgeUsers"",Group ""GLB_GB_HedgeUsers_ReadOnly"",User ""serviceprometeia""",Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy for GTBTGuvenlikVakaYonetimi (1),430 (Normal),6639883-11268480,Elevate,Yes,No,"PGARAPPXWY01,PGARAPPXWY02",,,,"Group ""USR_SRV_GAR_GTBTGRYGuvenlikVakaYonetimi"",Group ""USR_SRV_GAR_GTKGVakaYonetimi""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy for GTMusteriCagriYonetimi,430 (Normal),6669014,Elevate,No,No,,,,,USR_SRV_GAR_GTDBMDMMusteriCagriYonetimi,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy For GuvenlikTehditYonetimi,430 (Normal),6918902,Elevate,No,No,,,,,USR_SRV_GAR_GTBTGRYBTGuvenlikTehditYonetimi,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy For GTAIIletisimTeknolojileri,430 (Normal),6959078-7301421,Elevate,No,No,,,,,USR_SRV_GAR_GTAIIletisimTeknolojileri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy For GTSRSMusteriIliskileriVeSurecOtomasyonRezilyansYonet,430 (Normal),6802396,Elevate,Yes,No,PGARAPPRFX02,,,,USR_SRV_GAR_GTSRSMusteriIliskileriVeSurecOtomasyonRezilyansYonet,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Permmision For USR_SRV_GAR_GTBTGRYKimlikveErisimYonetimi,430 (Normal),7065957,Elevate,Yes,No,PGARAPPPSM03,,,,USR_SRV_GAR_GTKGErisimTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy For USR_SRV_GAR_GTBTGRYKimlikveErisimYonetimi,430 (Normal),7362583,Elevate,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGErisimTeknolojileri"",GTEKNOLOJI\USR_SRV_GTEK_GTKGErisimTeknolojileri,TEKNOLOJI\USR_SRV_GTEK_GTKGErisimTeknolojileri",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission Policy for GTVPYTOCiktiHazirlama,430 (Normal),7150738,Elevate,Yes,No,PGARAPPDOC01,,,,USR_SRV_GAR_GTVPYTOCiktiHazirlama,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy for Kurumsal Çözümler,430 (Normal),7262578-10315007,Elevate,Yes,No,PGARWEBGEP01,,,,USR_SRV_GAR_GTAIUygulamaTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy For GTAIIletisimTeknolojileri (1),430 (Normal),"7024002
7055651",Elevate,No,No,,,,,"Group ""USR_SRV_GAR_GTAIIletisimTeknolojileri"",Group ""USR_SRV_GAR_GTAIIsbirligiTeknolojileri""",Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy For GTAIIsbirligiTeknolojileri,430 (Normal),"7136203
7150162
7605845
9289228",Elevate,Yes,No,"PGARAPPTXE03,PGARAPPTXE04,OGARVIDTXE01,OGARVIDTMS01,PGARAPPBCK01",,,,"Group ""USR_SRV_GAR_GTAIDijitalIsYeriIsBirligiTeknolojileri"",Group ""USR_SRV_GAR_GTAIIsbirligiTeknolojileri""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy for GTUOSahaYonetimi_ATMIzlemeDestek,430 (Normal),"USR_SRV_GAR_GTUOSahaYonetimi_ATMIzlemeDestek

78054582 nolu kayda istinade",Elevate,No,No,,,,,USR_SRV_GAR_GTUOSahaYonetimi_ATMIzlemeDestek,Manually,,,,,,Always,,,,,According to General Settings,,"Elevate Notification,Elevate Notification",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy for GTIsSurekliligiTeknolojileri,430 (Normal),80415571,Elevate,Yes,No,"PGARKKBHDS01,PGARAPPHDS01",,,,"Group ""USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri"",User ""service_reportsan""",Now,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy For GTAIMetadataTeknolojileri_OutSource,430 (Normal),5890194,Elevate,Yes,No,"PGARAPPMCP01,PGARAPPMCP02,PGARAPPMCA02,PGARAPPMCA01,PGARAPPMCP03,PGARAPPMCP04",,,,USR_SRV_GAR_GTAIMetadataTeknolojileri_OutSource,Now,,,,,,Always,,,,,According to General Settings,,"[IMPORTED] Elevate Notification (3),[IMPORTED] Elevate Notification (3)",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy For GTAIMetadataTeknolojileri,430 (Normal),6010647,Elevate,Yes,No,PGARAPPPRT01,,,,USR_SRV_GAR_GTAIMetadataTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"[IMPORTED] Elevate Notification,[IMPORTED] Elevate Notification",,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Policy For GTKGGuvenlikCozumleri,430 (Normal),"6231032
6369018
6369243",Elevate,No,No,,,,,USR_SRV_GAR_GTKGGuvenlikCozumleri,Manually,,,,,,Always,,,,,According to General Settings,,"[IMPORTED] Elevate Notification (1),[IMPORTED] Elevate Notification (1)",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy For HazineVeYatirimBankaciligiRezilyansYonetimi,430 (Normal),82036281-10334621-10436553-10742718-,Elevate,Yes,No,DMZMTX1,,,,".\matriksuser,Group ""USR_SRV_GAR_GTSRSHazineVeYatirimBankaciligiRezilyansYonetimi"",GTEKNOLOJIDMZ\matriksuser,Group ""USR_SRV_GTEK_GTSRSHazineVeYatirimBankaciligiRezilyansYonetimi""",Now,,,,,,Always,,,,,According to General Settings,,"[IMPORTED] Elevate Notification (2),[IMPORTED] Elevate Notification (2)",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy For GAR_GTVPYTOCiktiHazirlama,430 (Normal),"6373233 PGARAPPDOC02
6373241 PGARAPPDOC03",Elevate,Yes,No,"PGARAPPDOC02,PGARAPPDOC03",,,,USR_SRV_GAR_GTVPYTOCiktiHazirlama,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application for Policy GTDBMDMDegisiklikServisveKonfigurasyonCozumleri,430 (Normal),6587856,Elevate,No,No,,,,,USR_SRV_GAR_GTDBMDMDegisiklikServisveKonfigurasyonCozumleri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy For Permission GT KG-Güvenlik Operasyonları (1),430 (Normal),8314525,Elevate,Yes,No,PGARAPPAPP01,,,,srv_SymantecICT,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Permission Policy for Güvenlik Operasyonları,430 (Normal),"8414032 , 8442147",Elevate,Yes,No,PGARAPPAPP01,,,,"Group ""USR_SRV_GAR_GTKGTehditYonetimi"",User ""srv_SymantecICT""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission Policy for Güvenlik Operasyonları (1),430 (Normal),"8434761 , 8501146",Elevate,No,No,,,,,USR_SRV_GAR_GTBTGRYBTGuvenlikTehditYonetimi,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy for Güvenlik Operasyonları (2),430 (Normal),8452940,Elevate,No,No,,,,,USR_SRV_GAR_GTKGZafiyetYonetimiVeGuvenlikTestleri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy for DijitalIsYeriMobiliteTeknolojileri (1),430 (Normal),8283288,Elevate,Yes,No,GBDRTRM3,,,,USR_SRV_GAR_GTAIDijitalIsYeriMobiliteTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy for BulutVeriSaklamaTeknolojileri,430 (Normal),8284190,Elevate,No,No,,,,,USR_SRV_GAR_GTAIBulutVeriSaklamaTeknolojileri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy for Network Teknolojileri,430 (Normal),8411826,Elevate,No,No,,,,,USR_SRV_GAR_GTAINetworkYonetimTeknolojileri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy for DijitalIsYeriMobiliteTeknolojileri,430 (Normal),7856314,Elevate,No,No,,,,,"GARANTI\USR_SRV_GAR_GTAIDijitalIsYeriMobiliteTeknolojileri,Group ""USR_SRV_GAR_GTAIDijitalIsYeriUygulamaTeknolojileri"",User ""srv_DIMT_APP""",Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy For USR_SRV_GAR_GTVPYTOAcikSistemlerVeritabani,430 (Normal),7937057,Elevate,Yes,No,DSQLTEAM,,,,GARANTI\USR_SRV_GAR_GTVPYTOAcikSistemlerVeritabani,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy for VakaYonetimi,430 (Normal),7982234,Elevate,Yes,No,PGARAPPXWY01,,,,GARANTI\USR_SRV_GAR_GTKGVakaYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permission Policy for GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi,430 (Normal),8114223,Elevate,Yes,No,PGARAPPDPL04,,,,USR_SRV_GAR_GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permission Policy for Bulut Veri Platform,430 (Normal),7937057,Elevate,Yes,No,DSQLTEAM,,,,USR_SRV_GTEK_GTVPYTOAcikSistemlerVeritabani,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy For USR_SRV_GAR_GTAIDijitalIsYeriMobiliteTeknolojileri,430 (Normal),7702602,Elevate,No,No,,,,,GARANTI\USR_SRV_GAR_GTAIDijitalIsYeriMobiliteTeknolojileri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permission for Erisim Teknolojileri,430 (Normal),7789242,Elevate,Yes,No,PGARAPPEPM01,,,,USR_SRV_GAR_GTKGErisimTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,MSI,,Administrator,LOW
Advanced Policy,Application Policy for USR_SRV_GAR_GTVPYTOMobilveUcKullaniciTeknolojileri,430 (Normal),7759080-9105746,Elevate,Yes,No,"PGARTRMERM01,PGARTRMERM02",,,,GARANTI\USR_SRV_GAR_GTVPYTOMobilveUcKullaniciTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy for KimlikveErisim,430 (Normal),7745456,Elevate,No,No,,,,,GARANTI\USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy for UzakGoz,430 (Normal),7456890-9047034-9193207,Elevate,Yes,No,PGARAPPOPC02,,,,"Group ""GLB_GT_UzakGoz"",User ""UzakGozUsr""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy for GTKGGuvenlikVeRegulasyonLogYonetimi,430 (Normal),7505095-9210189,Elevate,Yes,No,PGARAPPTWE01,,,,USR_SRV_GAR_GTKGGuvenlikVeRegulasyonLogYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,MSI,,Administrator,HIGH
Advanced Policy,Application Policy for KimlikVeErisimYonetimi,430 (Normal),7509302,Elevate,Yes,No,PGARAPPIDM03,,,,GARANTI\USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Script Policy for servicetwsprod,430 (Normal),7434782,Elevate,No,No,,,,,servicetwsprod,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Policy for uxpsms,430 (Normal),7653275,Elevate,Yes,No,"PGARWEBSMS01,PGARWEBSMS02,PGARWEBSMS03,PGARWEBSMS04",,,,uxpsms,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,[IMPORTED] Elevation Policy for IBM Connect Direct,430 (Normal),,Elevate,Yes,No,PGARAPPOPR01,,,,"User ""ServiceSterlingfs"",Garanti\USR_SRV_GAR_GTNSYIletisimSunucuHizmetleri",Now,,,,,,Always,,,,,According to General Settings,,"[IMPORTED] Launch with elevated privileges,[IMPORTED] Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy for GTCiktiHazirlama,430 (Normal),"This Application Policy elevate users, which registered at     HYS record, for the GT-Cikti Hazirlama.

10674536-",Elevate,Yes,No,"PGARSQLDOC01,PGARAPPDOC01,PGARAPPDOC02,PGARAPPDOC03,PGARAPPDOC04,PESGAPPDOC03,OGARAPPDOC01,OGARAPPDOC02",,,,USR_SRV_GAR_GTVPOCiktiHazirlama,Now,,,,,,Always,,,,,According to General Settings,,"[IMPORTED] [IMPORTED] Launch with elevated privileges,[IMPORTED] [IMPORTED] Launch with elevated privileges",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Policy for GTGuvenlikTehditYonetimi_All Servers,430 (Normal),"This Application Policy elevate users, which registered at 58397740 HYS record, for the Ecat Agent Installation Package and Uninstallation Package.
Elevation Policy for The CleanWipe Using
This Application Policy elevate users, which registered at 58397740 HYS record, for the SEP Installation Package.
This Application Policy elevate users, which registered at 58397740 HYS record, for the Symantec Endpoint Protection service Stop.",Elevate,Yes,Yes,,,,,USR_SRV_GAR_GTMGBTGuvenlikTehditYonetimi,Now,,,,,,Always,,,,,According to General Settings,,,,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Policy for GTGuvenlikLogYonetimi,430 (Normal),"This Application Policy elevate users, which registered in 58397740 HYS record, for Running of Guardium Script.
This Application Policy elevate users, which registered in 58397740 HYS record, for Running of Resource Monitor.
This Application Policy elevate users, which registered at 58397740 HYS record, for the Splunk Installation Package.
This Application Policy elevate users, which registered at  58397740 HYS record, for the Splunk
This Application Policy elevate users, which registered at  63872713 HYS record, for the Change Auditor",Elevate,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGGuvenlikVeRegulasyonLogYonetimi"",Group ""USR_SRV_GAR_GTMGBTGuvenlikLogYonetimiveAnalitigi"",IPCC\USR_SRV_IPCC_GTMGBTGuvenlikLogYonetimiveAnalitigi",Now,,,,,,Always,,,,,According to General Settings,,"[IMPORTED] [IMPORTED] [IMPORTED] Launch with elevated privileges,[IMPORTED] [IMPORTED] [IMPORTED] Launch with elevated privileges",,,,,Script,,Administrator,HIGH
